path,duration_s,note_count,note_density,pitch_min,pitch_max,pitch_range,avg_pitch,avg_velocity,avg_note_dur_s,pc_entropy,n_instruments,filename,tradition
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.midi,520.11,6626,12.74,29,93,64,61.6,66.3,0.169,3.4499,1,2011_MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_05_Track05_wav.midi,159.99,2110,13.188,29,103,74,69.8,65.0,0.095,3.1575,1,2011_MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_05_Track05_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.midi,399.03,2846,7.132,29,96,67,63.3,54.8,0.325,3.2608,1,2011_MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_02_Track02_wav.midi,156.93,2053,13.082,36,84,48,61.2,70.1,0.079,3.2536,1,2011_MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_02_Track02_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_04_Track04_wav.midi,194.32,3255,16.75,24,101,77,68.0,72.7,0.125,3.4349,1,2011_MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_04_Track04_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_17_R2_2011_MID--AUDIO_R2-D5_04_Track04_wav.midi,399.09,3844,9.632,29,101,72,63.6,57.0,0.244,3.3291,1,2011_MIDI-Unprocessed_17_R2_2011_MID--AUDIO_R2-D5_04_Track04_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.midi,490.86,6591,13.428,28,93,65,61.7,61.7,0.152,3.4492,1,2011_MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.midi,303.64,2200,7.245,36,82,46,62.5,73.6,0.397,3.3032,1,2011_MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.midi,572.41,6365,11.12,29,96,67,61.9,66.6,0.204,3.3716,1,2011_MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_07_Track07_wav.midi,238.73,1354,5.672,36,84,48,62.2,59.1,0.411,3.2415,1,2011_MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_07_Track07_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2011_MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_14_Track14_wav.midi,303.56,3069,10.11,36,84,48,63.2,70.8,0.191,3.2889,1,2011_MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_14_Track14_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.midi,802.02,7424,9.257,29,96,67,63.0,65.8,0.197,3.3164,1,2013_ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--3.midi,124.37,2473,19.884,30,101,71,72.3,67.5,0.119,3.4685,1,2013_ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--3.midi,111.9,2254,20.143,25,100,75,63.9,74.0,0.083,3.4556,1,2013_ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--1.midi,352.83,2438,6.91,37,83,46,61.2,64.6,0.327,3.1505,1,2013_ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.midi,283.6,3520,12.412,26,90,64,61.4,70.8,0.165,3.3599,1,2013_ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--3.midi,70.71,1391,19.671,28,96,68,70.7,61.1,0.089,3.4257,1,2013_ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--2.midi,334.64,3314,9.903,29,89,60,68.1,64.0,0.18,3.3634,1,2013_ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--1.midi,142.01,1191,8.387,37,83,46,64.2,71.1,0.234,3.1542,1,2013_ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.midi,262.59,2037,7.757,34,89,55,67.4,64.7,0.219,3.2452,1,2013_ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--2.midi,462.79,3740,8.082,29,101,72,63.8,50.6,0.271,3.3286,1,2013_ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,643.41,7576,11.775,24,101,77,61.3,68.5,0.172,3.3291,1,2013_ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--3.midi,140.63,2110,15.004,32,92,60,62.9,58.1,0.119,3.1028,1,2013_ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--2.midi,359.83,2606,7.242,29,79,50,57.2,50.1,0.376,3.2022,1,2013_ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--3.midi,745.63,12180,16.335,24,105,81,70.2,71.9,0.092,3.5085,1,2013_ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2013_ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--3.midi,564.9,5362,9.492,23,100,77,63.1,70.2,0.253,3.3994,1,2013_ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_04_R2_2014_wav.midi,2214.1,18876,8.525,28,101,73,63.5,58.9,0.271,3.5197,1,2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_04_R2_2014_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_07_R2_2014_wav.midi,1791.38,18525,10.341,28,101,73,60.4,64.1,0.155,3.4859,1,2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_07_R2_2014_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_15_R2_2014_wav.midi,1682.67,19014,11.3,28,100,72,64.2,68.1,0.154,3.445,1,2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_15_R2_2014_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_17_R2_2014_wav.midi,2210.74,18243,8.252,29,100,71,65.4,59.7,0.224,3.3948,1,2014_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_17_R2_2014_wav.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--6.midi,364.31,4678,12.841,21,105,84,67.7,65.9,0.122,3.4313,1,2014_MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--6.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--2.midi,1027.51,12603,12.266,21,104,83,64.5,65.4,0.135,3.5498,1,2014_MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--1.midi,79.7,877,11.003,36,84,48,66.1,71.0,0.124,3.2164,1,2014_MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--5.midi,609.98,7458,12.227,22,103,81,62.6,72.0,0.175,3.4552,1,2014_MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--5.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--2.midi,171.01,1596,9.333,33,88,55,63.5,73.8,0.125,2.8299,1,2014_MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_14_R1_2014_wav--1.midi,951.52,6163,6.477,31,91,60,65.2,68.8,0.31,3.208,1,2014_MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_14_R1_2014_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--5.midi,486.88,6321,12.983,23,96,73,61.4,74.7,0.183,3.4779,1,2014_MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_15_R1_2014_wav--5.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2014_MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--4.midi,684.04,10366,15.154,21,107,86,67.5,71.0,0.097,3.5162,1,2014_MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--4.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--3.midi,486.48,4788,9.842,25,102,77,63.6,64.8,0.215,3.3364,1,2015_MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--5.midi,151.22,1026,6.785,24,89,65,58.3,64.2,0.196,3.47,1,2015_MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--5.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--6.midi,278.99,4139,14.835,27,103,76,76.8,70.5,0.07,3.185,1,2015_MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--6.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--3.midi,326.44,3499,10.719,29,89,60,66.3,66.0,0.145,3.2474,1,2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--5.midi,665.72,5938,8.92,24,101,77,64.1,66.5,0.239,3.3969,1,2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--5.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--4.midi,535.12,6111,11.42,24,101,77,65.1,71.4,0.149,3.4446,1,2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--4.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--1.midi,233.15,1883,8.076,36,84,48,61.6,69.7,0.326,3.1743,1,2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.midi,339.17,4020,11.852,30,89,59,63.7,70.6,0.17,3.3562,1,2015_MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--2.midi,314.56,3494,11.107,29,89,60,66.2,65.9,0.113,3.2518,1,2015_MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--5.midi,373.09,5146,13.793,25,106,81,71.8,68.8,0.095,3.38,1,2015_MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--5.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--5.midi,335.4,4412,13.154,28,104,76,73.0,69.7,0.094,3.3924,1,2015_MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--5.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_13_R2_2015_wav--3.midi,303.23,2576,8.495,29,79,50,57.3,48.9,0.348,3.1935,1,2015_MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_13_R2_2015_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.midi,674.01,7233,10.731,29,96,67,63.2,65.0,0.148,3.3114,1,2015_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--3.midi,581.01,6012,10.347,24,101,77,65.0,66.9,0.169,3.4326,1,2015_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2015_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--4.midi,818.53,9731,11.888,24,101,77,68.0,63.7,0.138,3.4434,1,2015_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--4.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--1.midi,230.99,2239,9.693,37,86,49,64.2,67.5,0.175,3.154,1,2017_MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--3.midi,115.68,2230,19.277,25,100,75,64.0,74.6,0.102,3.455,1,2017_MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--4.midi,463.18,4339,9.368,26,100,74,62.8,63.2,0.251,3.4342,1,2017_MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--4.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi,151.11,1182,7.822,37,83,46,64.2,69.2,0.27,3.1498,1,2017_MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--3.midi,220.67,3214,14.565,24,101,77,67.8,72.1,0.118,3.4421,1,2017_MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--2.midi,341.06,3321,9.737,29,89,60,68.1,61.4,0.169,3.3611,1,2017_MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--3.midi,264.79,4187,15.813,27,102,75,76.8,71.7,0.054,3.1915,1,2017_MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--1.midi,194.91,2242,11.503,37,84,47,64.3,67.1,0.131,3.1451,1,2017_MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.midi,326.79,4000,12.24,30,89,59,63.7,67.4,0.159,3.3544,1,2017_MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--3.midi,465.86,3326,7.14,27,102,75,66.0,67.9,0.372,3.5755,1,2017_MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--4.midi,285.44,4154,14.553,27,105,78,77.0,70.7,0.06,3.191,1,2017_MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--4.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--3.midi,725.87,7591,10.458,26,101,75,61.1,71.5,0.219,3.3201,1,2017_MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--1.midi,605.9,7177,11.845,29,96,67,63.1,59.5,0.13,3.3124,1,2017_MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--3.midi,829.85,9398,11.325,24,103,79,68.0,59.2,0.14,3.4441,1,2017_MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--4.midi,550.61,7650,13.894,21,105,84,69.8,70.0,0.113,3.5072,1,2017_MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--4.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--3.midi,982.95,6943,7.063,21,99,78,62.2,64.8,0.323,3.5306,1,2017_MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--3.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2017_MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--1.midi,599.86,7221,12.038,29,96,67,63.0,62.6,0.141,3.3155,1,2017_MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2018_MIDI-Unprocessed_Chamber3_MID--AUDIO_10_R3_2018_wav--1.midi,703.98,4197,5.962,27,102,75,65.1,64.9,0.398,3.578,1,2018_MIDI-Unprocessed_Chamber3_MID--AUDIO_10_R3_2018_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2018_MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--1.midi,330.37,3012,9.117,31,84,53,63.2,60.9,0.236,3.1139,1,2018_MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--1.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2018_MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--2.midi,633.86,4203,6.631,21,100,79,60.0,54.3,0.339,3.155,1,2018_MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--2.midi,western_classical
/Users/mohammadashraf/Desktop/Thesis-Best/data/processed/western_classical/midi/2018_MIDI-Unprocessed_Recital12_MID--AUDIO_12_R1_2018_wav--3.midi,645.12,5722,8.87,29,101,72,61.7,54.1,0.272,3.3405,1,2018_MIDI-Unprocessed_Recital12_MID--AUDIO_12_R1_2018_wav--3.midi,western_classical
