tradition,label,file,modal_tok,seq_len_ec,n_micro,n_ornament
hindustani,Hindustani,hindustani_022_Madhukauns.mid,Modal_Raga_H_Madhukauns,6885,1336,0
hindustani,Hindustani,hindustani_023_Jogia.mid,Modal_Raga_H_Jogia,10591,2155,0
hindustani,Hindustani,hindustani_024_Bhairabi.mid,Modal_Raga_H_Bhairabi,15705,3164,0
hindustani,Hindustani,hindustani_025_Nat_Kamod.mid,Modal_Raga_H_Nat_Kamod,12376,2508,0
hindustani,Hindustani,hindustani_026_Lalit_pancham.mid,Modal_Raga_H_Lalit_pancham,53142,10753,0
hindustani,Hindustani,hindustani_027_Marubihag.mid,Modal_Raga_H_Marubihag,23383,4721,0
hindustani,Hindustani,hindustani_028_Marwa.mid,Modal_Raga_H_Marwa,14680,2748,0
hindustani,Hindustani,hindustani_029_Dhani.mid,Modal_Raga_H_Dhani,52639,10656,0
hindustani,Hindustani,hindustani_030_Rageshri.mid,Modal_Raga_H_Rageshri,12771,2584,0
hindustani,Hindustani,hindustani_031_Lalat.mid,Modal_Raga_H_Lalat,54093,10862,0
hindustani,Hindustani,hindustani_032_Jait_Kalyan.mid,Modal_Raga_H_Jait_Kalyan,38225,7738,0
hindustani,Hindustani,hindustani_033_Lalat.mid,Modal_Raga_H_Lalat,5371,1057,0
hindustani,Hindustani,hindustani_034_Bibhas.mid,Modal_Raga_H_Bibhas,17241,3447,0
hindustani,Hindustani,hindustani_035_Miya_malhar.mid,Modal_Raga_H_Miya_malhar,7713,1515,0
hindustani,Hindustani,hindustani_036_Bahar.mid,Modal_Raga_H_Bahar,38885,7826,0
hindustani,Hindustani,hindustani_037_Dagori.mid,Modal_Raga_H_Dagori,14989,3048,0
hindustani,Hindustani,hindustani_038_Bhairabi.mid,Modal_Raga_H_Bhairabi,25846,5346,0
hindustani,Hindustani,hindustani_039_Puriya_dhanashree.mid,Modal_Raga_H_Puriya_dhanashree,10415,2114,0
hindustani,Hindustani,hindustani_040_Bhairabi.mid,Modal_Raga_H_Bhairabi,30597,6176,0
hindustani,Hindustani,hindustani_041_Komal_rishabh_asavari.mid,Modal_Raga_H_Komal_rishabh_asavari,32650,6537,0
hindustani,Hindustani,hindustani_042_Sohini.mid,Modal_Raga_H_Sohini,2267,462,0
hindustani,Hindustani,hindustani_043_Yaman_kalyan.mid,Modal_Raga_H_Yaman_kalyan,12766,2455,0
hindustani,Hindustani,hindustani_044_Triveni_gauri.mid,Modal_Raga_H_Triveni_gauri,18720,3654,0
hindustani,Hindustani,hindustani_045_Bilaskhani_todi.mid,Modal_Raga_H_Bilaskhani_todi,22348,4515,0
hindustani,Hindustani,hindustani_046_Jog.mid,Modal_Raga_H_Jog,55335,10994,0
hindustani,Hindustani,hindustani_047_Maajh_khamaj.mid,Modal_Raga_H_Maajh_khamaj,8975,1826,0
hindustani,Hindustani,hindustani_048_Jog.mid,Modal_Raga_H_Jog,47228,9315,0
hindustani,Hindustani,hindustani_049_Mishra_kalingada.mid,Modal_Raga_H_Mishra_kalingada,10989,2143,0
hindustani,Hindustani,hindustani_050_Hindol_Pancham.mid,Modal_Raga_H_Hindol_Pancham,17564,3538,0
hindustani,Hindustani,hindustani_051_Shree.mid,Modal_Raga_H_Shree,16442,3068,0
hindustani,Hindustani,hindustani_052_Shuddha_kalyan.mid,Modal_Raga_H_Shuddha_kalyan,23384,4754,0
hindustani,Hindustani,hindustani_053_Bhimpalas.mid,Modal_Raga_H_Bhimpalas,41793,8477,0
hindustani,Hindustani,hindustani_054_Khamaj.mid,Modal_Raga_H_Khamaj,48120,10059,0
hindustani,Hindustani,hindustani_055_Todi.mid,Modal_Raga_H_Todi,84489,16821,0
hindustani,Hindustani,hindustani_056_Shree.mid,Modal_Raga_H_Shree,111827,22712,0
hindustani,Hindustani,hindustani_057_Lagan_Gandhar.mid,Modal_Raga_H_Lagan_Gandhar,53949,10780,0
hindustani,Hindustani,hindustani_058_Kalavati.mid,Modal_Raga_H_Kalavati,10026,2056,0
hindustani,Hindustani,hindustani_059_Malkauns.mid,Modal_Raga_H_Malkauns,8509,1724,0
carnatic,Carnatic,carnatic_000_Shloka_Sri_Ramachandra_Shrita_.mid,Modal_Raga_C_Shloka_Sri_Ramachandra_Shrita_Parijata,492,99,0
carnatic,Carnatic,carnatic_001_Nera_Nammiti.mid,Modal_Raga_C_Nera_Nammiti,9737,1951,0
carnatic,Carnatic,carnatic_002_shanmukhapriya.mid,Modal_Unknown,18797,3832,0
carnatic,Carnatic,carnatic_003_sindhubhairavi.mid,Modal_Raga_C_sindhubhairavi,8200,1650,0
carnatic,Carnatic,carnatic_004_sahana.mid,Modal_Unknown,8618,1759,0
carnatic,Carnatic,carnatic_005_kamavardani.mid,Modal_Unknown,33963,6792,0
carnatic,Carnatic,carnatic_006_madyamavati.mid,Modal_Unknown,1103,212,0
carnatic,Carnatic,carnatic_007_padi.mid,Modal_Unknown,6748,1311,0
carnatic,Carnatic,carnatic_008_thodi.mid,Modal_Unknown,16198,3097,0
carnatic,Carnatic,carnatic_009_simhendra_madhyamam.mid,Modal_Unknown,26499,4967,0
carnatic,Carnatic,carnatic_010_manirangu.mid,Modal_Unknown,4747,925,0
carnatic,Carnatic,carnatic_011_kalyani.mid,Modal_Unknown,5603,1103,0
carnatic,Carnatic,carnatic_012_harikambhoji.mid,Modal_Unknown,4520,878,0
carnatic,Carnatic,carnatic_013_janaranjani.mid,Modal_Unknown,8379,1615,0
carnatic,Carnatic,carnatic_014_natakapriya.mid,Modal_Unknown,21562,4053,0
carnatic,Carnatic,carnatic_015_behag.mid,Modal_Raga_C_behag,3946,767,0
carnatic,Carnatic,carnatic_016_vasanta.mid,Modal_Raga_C_vasanta,5728,1152,0
carnatic,Carnatic,carnatic_017_Tillana.mid,Modal_Raga_C_Tillana,5689,1144,0
carnatic,Carnatic,carnatic_018_chittaranjani.mid,Modal_Raga_C_chittaranjani,5453,1098,0
carnatic,Carnatic,carnatic_019_kedaram.mid,Modal_Unknown,9764,1887,0
carnatic,Carnatic,carnatic_020_chakravakam.mid,Modal_Raga_C_chakravakam,7774,1504,0
carnatic,Carnatic,carnatic_021_saranga.mid,Modal_Unknown,4807,936,0
carnatic,Carnatic,carnatic_022_rasikapriya.mid,Modal_Unknown,35214,7048,0
carnatic,Carnatic,carnatic_023_thodi.mid,Modal_Unknown,40310,8009,0
carnatic,Carnatic,carnatic_024_Gange_Maam_Pahi.mid,Modal_Raga_C_Gange_Maam_Pahi,6130,1237,0
carnatic,Carnatic,carnatic_025_kadanakutuhulam.mid,Modal_Unknown,3291,641,0
carnatic,Carnatic,carnatic_026_Gopi_Gopala_Bala.mid,Modal_Raga_C_Gopi_Gopala_Bala,7345,1434,0
carnatic,Carnatic,carnatic_027_ragamalika.mid,Modal_Unknown,5760,1118,0
carnatic,Carnatic,carnatic_028_ragamalika.mid,Modal_Unknown,5462,1072,0
carnatic,Carnatic,carnatic_029_Budham_Aashrayami.mid,Modal_Raga_C_Budham_Aashrayami,23013,4603,0
carnatic,Carnatic,carnatic_030_Sami_Dayajuda.mid,Modal_Raga_C_Sami_Dayajuda,7199,1425,0
carnatic,Carnatic,carnatic_031_RTP_Andholika.mid,Modal_Raga_C_RTP_Andholika,35768,7057,0
carnatic,Carnatic,carnatic_032_Sarasamukhi_Sakala.mid,Modal_Raga_C_Sarasamukhi_Sakala,4729,941,0
carnatic,Carnatic,carnatic_033_nadanamakriya.mid,Modal_Unknown,3131,635,0
carnatic,Carnatic,carnatic_034_madyamavati.mid,Modal_Unknown,3379,665,0
carnatic,Carnatic,carnatic_035_punnaga_varali.mid,Modal_Unknown,4269,853,0
carnatic,Carnatic,carnatic_036_jaganmohini.mid,Modal_Unknown,12452,2488,0
carnatic,Carnatic,carnatic_037_mandhari.mid,Modal_Unknown,8167,1620,0
carnatic,Carnatic,carnatic_038_vakulabharanam.mid,Modal_Unknown,26478,5295,0
carnatic,Carnatic,carnatic_039_Dharini_Telusukonti.mid,Modal_Raga_C_Dharini_Telusukonti,38502,7677,0
carnatic,Carnatic,carnatic_040_Karuna_Ela_Gante.mid,Modal_Raga_C_Karuna_Ela_Gante,20565,4118,0
carnatic,Carnatic,carnatic_041_Gam_Ganapate.mid,Modal_Raga_C_Gam_Ganapate,9065,1814,0
carnatic,Carnatic,carnatic_042_Kailasapathe.mid,Modal_Raga_C_Kailasapathe,53630,10696,0
carnatic,Carnatic,carnatic_043_Lalitha_Lavanga.mid,Modal_Raga_C_Lalitha_Lavanga,7651,1530,0
carnatic,Carnatic,carnatic_044_Tolinenu_Jesina.mid,Modal_Raga_C_Tolinenu_Jesina,5282,1057,0
carnatic,Carnatic,carnatic_045_Neene_Ballideno.mid,Modal_Raga_C_Neene_Ballideno,12898,2526,0
carnatic,Carnatic,carnatic_046_Paragu_Matada.mid,Modal_Raga_C_Paragu_Matada,20329,3965,0
carnatic,Carnatic,carnatic_047_Tamburi_Mitidava.mid,Modal_Raga_C_Tamburi_Mitidava,3361,659,0
carnatic,Carnatic,carnatic_048_bhairavi.mid,Modal_Raga_C_bhairavi,29263,5560,0
carnatic,Carnatic,carnatic_049_Gamakakriya.mid,Modal_Raga_C_Gamakakriya,19506,3738,0
carnatic,Carnatic,carnatic_050_kalgada.mid,Modal_Unknown,3373,653,0
carnatic,Carnatic,carnatic_051_Dorakuna.mid,Modal_Raga_C_Dorakuna,38726,7700,0
carnatic,Carnatic,carnatic_052_Ganamuda_Panam.mid,Modal_Raga_C_Ganamuda_Panam,34982,6963,0
carnatic,Carnatic,carnatic_053_riti_gaula.mid,Modal_Unknown,17319,3348,0
carnatic,Carnatic,carnatic_054_Shlokham.mid,Modal_Raga_C_Shlokham,24178,4614,0
carnatic,Carnatic,carnatic_055_gambhira_nata.mid,Modal_Raga_C_gambhira_nata,3698,705,0
carnatic,Carnatic,carnatic_056_thodi.mid,Modal_Unknown,1985,380,0
carnatic,Carnatic,carnatic_057_Janakipathe.mid,Modal_Raga_C_Janakipathe,31582,6204,0
carnatic,Carnatic,carnatic_058_Kanakangaka_Guha.mid,Modal_Raga_C_Kanakangaka_Guha,5756,1146,0
carnatic,Carnatic,carnatic_059_Vinakayunna_Della.mid,Modal_Raga_C_Vinakayunna_Della,21158,4154,0
irish_folk,Irish Folk,irish_000_27_reel.mid,Modal_Mode_Edorian,481,0,0
irish_folk,Irish Folk,irish_001_1_reel.mid,Modal_Mode_Edorian,953,0,0
irish_folk,Irish Folk,irish_002_182_reel.mid,Modal_Mode_Dmajor,1086,0,0
irish_folk,Irish Folk,irish_003_64_reel.mid,Modal_Mode_Dmajor,993,0,0
irish_folk,Irish Folk,irish_004_8_reel.mid,Modal_Mode_Gmajor,961,0,0
irish_folk,Irish Folk,irish_005_116_reel.mid,Modal_Mode_Dmajor,469,0,0
irish_folk,Irish Folk,irish_006_248_reel.mid,Modal_Mode_Dminor,921,0,0
irish_folk,Irish Folk,irish_007_73_reel.mid,Modal_Mode_Bminor,741,0,0
irish_folk,Irish Folk,irish_008_42_reel.mid,Modal_Mode_Adorian,1261,0,0
irish_folk,Irish Folk,irish_009_98_reel.mid,Modal_Mode_Gmajor,921,0,0
irish_folk,Irish Folk,irish_010_68_reel.mid,Modal_Mode_Dmajor,465,0,0
irish_folk,Irish Folk,irish_011_103_reel.mid,Modal_Mode_Dmajor,977,0,0
irish_folk,Irish Folk,irish_012_74_reel.mid,Modal_Mode_Amajor,2481,0,0
irish_folk,Irish Folk,irish_013_197_reel.mid,Modal_Mode_Adorian,1017,0,0
irish_folk,Irish Folk,irish_014_20_reel.mid,Modal_Mode_Edorian,1473,0,0
irish_folk,Irish Folk,irish_015_72_reel.mid,Modal_Mode_Dmajor,969,0,0
irish_folk,Irish Folk,irish_016_208_reel.mid,Modal_Mode_Adorian,1001,0,0
irish_folk,Irish Folk,irish_017_113_reel.mid,Modal_Mode_Edorian,493,0,0
irish_folk,Irish Folk,irish_018_2_reel.mid,Modal_Mode_Dmajor,1193,0,0
irish_folk,Irish Folk,irish_019_69_reel.mid,Modal_Mode_Edorian,945,0,0
irish_folk,Irish Folk,irish_020_118_reel.mid,Modal_Mode_Dmajor,1001,0,0
irish_folk,Irish Folk,irish_021_75_reel.mid,Modal_Mode_Gmajor,929,0,0
irish_folk,Irish Folk,irish_022_221_reel.mid,Modal_Mode_Dmajor,985,0,0
irish_folk,Irish Folk,irish_023_517_reel.mid,Modal_Mode_Edorian,1457,0,0
irish_folk,Irish Folk,irish_024_589_reel.mid,Modal_Mode_Ddorian,473,0,0
irish_folk,Irish Folk,irish_025_141_reel.mid,Modal_Mode_Gmajor,481,0,0
irish_folk,Irish Folk,irish_026_511_reel.mid,Modal_Mode_Gmajor,1233,0,0
irish_folk,Irish Folk,irish_027_727_reel.mid,Modal_Mode_Adorian,1053,0,0
irish_folk,Irish Folk,irish_028_21_reel.mid,Modal_Mode_Aminor,473,0,0
irish_folk,Irish Folk,irish_029_33_reel.mid,Modal_Mode_Adorian,1849,0,0
irish_folk,Irish Folk,irish_030_636_reel.mid,Modal_Mode_Bminor,1050,0,0
irish_folk,Irish Folk,irish_031_462_reel.mid,Modal_Mode_Eminor,1281,0,0
irish_folk,Irish Folk,irish_032_543_reel.mid,Modal_Mode_Edorian,1481,0,0
irish_folk,Irish Folk,irish_033_560_reel.mid,Modal_Mode_Edorian,1553,0,0
irish_folk,Irish Folk,irish_034_518_reel.mid,Modal_Mode_Dmajor,1393,0,0
irish_folk,Irish Folk,irish_035_222_reel.mid,Modal_Mode_Eminor,485,0,0
irish_folk,Irish Folk,irish_036_86_reel.mid,Modal_Mode_Adorian,889,0,0
irish_folk,Irish Folk,irish_037_114_reel.mid,Modal_Mode_Gmajor,969,0,0
irish_folk,Irish Folk,irish_038_399_reel.mid,Modal_Mode_Adorian,993,0,0
irish_folk,Irish Folk,irish_039_87_reel.mid,Modal_Mode_Dmajor,465,0,0
irish_folk,Irish Folk,irish_040_430_reel.mid,Modal_Mode_Gmajor,489,0,0
irish_folk,Irish Folk,irish_041_646_reel.mid,Modal_Mode_Amajor,1001,0,0
irish_folk,Irish Folk,irish_042_138_reel.mid,Modal_Mode_Dmixolydian,1025,0,0
irish_folk,Irish Folk,irish_043_115_reel.mid,Modal_Mode_Gmajor,1441,0,0
irish_folk,Irish Folk,irish_044_18_reel.mid,Modal_Mode_Dmajor,913,0,0
irish_folk,Irish Folk,irish_045_432_reel.mid,Modal_Mode_Adorian,1117,0,0
irish_folk,Irish Folk,irish_046_791_reel.mid,Modal_Mode_Dmajor,953,0,0
irish_folk,Irish Folk,irish_047_570_reel.mid,Modal_Mode_Dmajor,689,0,0
irish_folk,Irish Folk,irish_048_857_reel.mid,Modal_Mode_Gmajor,885,0,0
irish_folk,Irish Folk,irish_049_726_reel.mid,Modal_Mode_Edorian,441,0,0
irish_folk,Irish Folk,irish_050_188_reel.mid,Modal_Mode_Bminor,733,0,0
irish_folk,Irish Folk,irish_051_105_reel.mid,Modal_Mode_Adorian,1025,0,0
irish_folk,Irish Folk,irish_052_5270_reel.mid,Modal_Mode_Gmajor,833,0,0
irish_folk,Irish Folk,irish_053_99_reel.mid,Modal_Mode_Dmajor,1025,0,0
irish_folk,Irish Folk,irish_054_219_reel.mid,Modal_Mode_Eminor,577,0,0
irish_folk,Irish Folk,irish_055_602_reel.mid,Modal_Mode_Dmajor,865,0,0
irish_folk,Irish Folk,irish_056_605_reel.mid,Modal_Mode_Gmajor,745,0,0
irish_folk,Irish Folk,irish_057_1977_reel.mid,Modal_Mode_Amajor,985,0,0
irish_folk,Irish Folk,irish_058_2549_reel.mid,Modal_Mode_Gmajor,881,0,0
irish_folk,Irish Folk,irish_059_440_reel.mid,Modal_Mode_Gmajor,1490,0,0
irish_folk,Irish Folk,irish_060_756_reel.mid,Modal_Mode_Bminor,763,0,0
irish_folk,Irish Folk,irish_061_703_reel.mid,Modal_Mode_Gminor,1601,0,0
irish_folk,Irish Folk,irish_062_410_reel.mid,Modal_Mode_Adorian,1481,0,0
irish_folk,Irish Folk,irish_063_363_reel.mid,Modal_Mode_Edorian,897,0,0
irish_folk,Irish Folk,irish_064_346_reel.mid,Modal_Mode_Dmajor,1433,0,0
irish_folk,Irish Folk,irish_065_2221_reel.mid,Modal_Mode_Emajor,1001,0,0
irish_folk,Irish Folk,irish_066_891_reel.mid,Modal_Mode_Dmajor,1457,0,0
irish_folk,Irish Folk,irish_067_44_reel.mid,Modal_Mode_Amixolydian,953,0,0
irish_folk,Irish Folk,irish_068_1499_reel.mid,Modal_Mode_Dmixolydian,953,0,0
irish_folk,Irish Folk,irish_069_55_jig.mid,Modal_Mode_Gmajor,705,0,0
irish_folk,Irish Folk,irish_070_71_jig.mid,Modal_Mode_Edorian,673,0,0
irish_folk,Irish Folk,irish_071_9_jig.mid,Modal_Mode_Dmixolydian,1021,0,0
irish_folk,Irish Folk,irish_072_108_jig.mid,Modal_Mode_Gmajor,1029,0,0
irish_folk,Irish Folk,irish_073_106_jig.mid,Modal_Mode_Adorian,1101,0,0
irish_folk,Irish Folk,irish_074_19_jig.mid,Modal_Mode_Dmajor,761,0,0
irish_folk,Irish Folk,irish_075_5_jig.mid,Modal_Mode_Dmixolydian,2541,0,0
irish_folk,Irish Folk,irish_076_60_jig.mid,Modal_Mode_Adorian,1093,0,0
irish_folk,Irish Folk,irish_077_62_jig.mid,Modal_Mode_Dmajor,1537,0,0
irish_folk,Irish Folk,irish_078_12_jig.mid,Modal_Mode_Adorian,713,0,0
irish_folk,Irish Folk,irish_079_15_jig.mid,Modal_Mode_Dmajor,661,0,0
irish_folk,Irish Folk,irish_080_111_jig.mid,Modal_Mode_Dmajor,1141,0,0
irish_folk,Irish Folk,irish_081_92_jig.mid,Modal_Mode_Gmajor,761,0,0
irish_folk,Irish Folk,irish_082_76_jig.mid,Modal_Mode_Dmajor,737,0,0
irish_folk,Irish Folk,irish_083_702_jig.mid,Modal_Mode_Gmajor,753,0,0
irish_folk,Irish Folk,irish_084_256_jig.mid,Modal_Mode_Adorian,713,0,0
irish_folk,Irish Folk,irish_085_67_jig.mid,Modal_Mode_Eminor,1537,0,0
irish_folk,Irish Folk,irish_086_793_jig.mid,Modal_Mode_Gmajor,758,0,0
irish_folk,Irish Folk,irish_087_29_jig.mid,Modal_Mode_Adorian,2453,0,0
irish_folk,Irish Folk,irish_088_88_jig.mid,Modal_Mode_Dmajor,1093,0,0
irish_folk,Irish Folk,irish_089_582_jig.mid,Modal_Mode_Dmajor,713,0,0
irish_folk,Irish Folk,irish_090_307_jig.mid,Modal_Mode_Gmajor,753,0,0
irish_folk,Irish Folk,irish_091_381_jig.mid,Modal_Mode_Dmixolydian,729,0,0
irish_folk,Irish Folk,irish_092_107_jig.mid,Modal_Mode_Amajor,3181,0,0
irish_folk,Irish Folk,irish_093_447_jig.mid,Modal_Mode_Dmajor,2201,0,0
irish_folk,Irish Folk,irish_094_544_jig.mid,Modal_Mode_Gmajor,734,0,0
irish_folk,Irish Folk,irish_095_35_jig.mid,Modal_Mode_Dmajor,1417,0,0
irish_folk,Irish Folk,irish_096_43_jig.mid,Modal_Mode_Aminor,761,0,0
irish_folk,Irish Folk,irish_097_26_jig.mid,Modal_Mode_Gmajor,1085,0,0
irish_folk,Irish Folk,irish_098_89_jig.mid,Modal_Mode_Dmajor,729,0,0
irish_folk,Irish Folk,irish_099_56_jig.mid,Modal_Mode_Gmajor,641,0,0
irish_folk,Irish Folk,irish_100_45_jig.mid,Modal_Mode_Dmajor,1133,0,0
irish_folk,Irish Folk,irish_101_109_jig.mid,Modal_Mode_Adorian,1125,0,0
irish_folk,Irish Folk,irish_102_829_jig.mid,Modal_Mode_Dmixolydian,353,0,0
irish_folk,Irish Folk,irish_103_139_jig.mid,Modal_Mode_Dmajor,633,0,0
irish_folk,Irish Folk,irish_104_210_jig.mid,Modal_Mode_Dmixolydian,1417,0,0
irish_folk,Irish Folk,irish_105_308_jig.mid,Modal_Mode_Dmajor,1213,0,0
irish_folk,Irish Folk,irish_106_84_jig.mid,Modal_Mode_Adorian,1037,0,0
irish_folk,Irish Folk,irish_107_151_jig.mid,Modal_Mode_Dmajor,761,0,0
irish_folk,Irish Folk,irish_108_476_jig.mid,Modal_Mode_Gmajor,1013,0,0
irish_folk,Irish Folk,irish_109_160_jig.mid,Modal_Mode_Edorian,710,0,0
irish_folk,Irish Folk,irish_110_335_jig.mid,Modal_Mode_Adorian,769,0,0
irish_folk,Irish Folk,irish_111_448_jig.mid,Modal_Mode_Dmajor,665,0,0
irish_folk,Irish Folk,irish_112_81_jig.mid,Modal_Mode_Adorian,2406,0,0
irish_folk,Irish Folk,irish_113_91_jig.mid,Modal_Mode_Gmajor,1157,0,0
irish_folk,Irish Folk,irish_114_667_jig.mid,Modal_Mode_Gmajor,723,0,0
irish_folk,Irish Folk,irish_115_382_jig.mid,Modal_Mode_Gmajor,1109,0,0
irish_folk,Irish Folk,irish_116_1076_jig.mid,Modal_Mode_Amixolydian,717,0,0
irish_folk,Irish Folk,irish_117_342_jig.mid,Modal_Mode_Dmajor,1141,0,0
irish_folk,Irish Folk,irish_118_299_jig.mid,Modal_Mode_Edorian,1165,0,0
irish_folk,Irish Folk,irish_119_775_jig.mid,Modal_Mode_Bminor,737,0,0
irish_folk,Irish Folk,irish_120_467_jig.mid,Modal_Mode_Dmajor,1101,0,0
irish_folk,Irish Folk,irish_121_449_waltz.mid,Modal_Mode_Dmajor,729,0,0
irish_folk,Irish Folk,irish_122_211_waltz.mid,Modal_Mode_Dmixolydian,565,0,0
irish_folk,Irish Folk,irish_123_4997_waltz.mid,Modal_Mode_Dmajor,833,0,0
irish_folk,Irish Folk,irish_125_957_waltz.mid,Modal_Mode_Gmajor,1152,0,0
irish_folk,Irish Folk,irish_126_601_waltz.mid,Modal_Mode_Gmajor,344,0,0
irish_folk,Irish Folk,irish_127_562_waltz.mid,Modal_Mode_Dmajor,605,0,0
irish_folk,Irish Folk,irish_128_790_waltz.mid,Modal_Mode_Gmajor,633,0,0
irish_folk,Irish Folk,irish_129_1292_waltz.mid,Modal_Mode_Dmajor,981,0,13
irish_folk,Irish Folk,irish_130_1016_waltz.mid,Modal_Mode_Gmajor,588,0,0
irish_folk,Irish Folk,irish_131_1055_waltz.mid,Modal_Mode_Aminor,1049,0,0
irish_folk,Irish Folk,irish_132_4906_waltz.mid,Modal_Mode_Gmajor,381,0,0
irish_folk,Irish Folk,irish_133_3690_waltz.mid,Modal_Mode_Gmajor,789,0,0
irish_folk,Irish Folk,irish_134_187_waltz.mid,Modal_Mode_Bminor,674,0,0
irish_folk,Irish Folk,irish_136_986_waltz.mid,Modal_Mode_Edorian,405,0,0
irish_folk,Irish Folk,irish_137_1678_waltz.mid,Modal_Mode_Gmajor,471,0,0
irish_folk,Irish Folk,irish_138_441_polka.mid,Modal_Mode_Dmajor,277,0,0
irish_folk,Irish Folk,irish_139_1075_polka.mid,Modal_Mode_Dmajor,473,0,0
irish_folk,Irish Folk,irish_140_39_polka.mid,Modal_Mode_Dmajor,481,0,0
irish_folk,Irish Folk,irish_141_238_polka.mid,Modal_Mode_Adorian,473,0,0
irish_folk,Irish Folk,irish_142_291_polka.mid,Modal_Mode_Gmajor,946,0,0
irish_folk,Irish Folk,irish_143_357_polka.mid,Modal_Mode_Dmajor,614,0,0
irish_folk,Irish Folk,irish_144_85_polka.mid,Modal_Mode_Gmajor,577,0,0
irish_folk,Irish Folk,irish_145_481_polka.mid,Modal_Mode_Amajor,481,0,0
irish_folk,Irish Folk,irish_146_239_polka.mid,Modal_Mode_Adorian,473,0,0
irish_folk,Irish Folk,irish_147_583_polka.mid,Modal_Mode_Dmajor,712,0,1
irish_folk,Irish Folk,irish_148_2434_polka.mid,Modal_Mode_Dmajor,359,0,0
irish_folk,Irish Folk,irish_149_418_polka.mid,Modal_Mode_Bminor,529,0,0
irish_folk,Irish Folk,irish_150_531_polka.mid,Modal_Mode_Dmajor,729,0,0
irish_folk,Irish Folk,irish_151_1529_polka.mid,Modal_Mode_Gmajor,681,0,0
irish_folk,Irish Folk,irish_152_466_polka.mid,Modal_Mode_Amixolydian,793,0,0
irish_folk,Irish Folk,irish_153_83_hornpipe.mid,Modal_Mode_Eminor,945,0,0
irish_folk,Irish Folk,irish_154_475_hornpipe.mid,Modal_Mode_Edorian,1201,0,0
irish_folk,Irish Folk,irish_155_49_hornpipe.mid,Modal_Mode_Dmajor,1057,0,0
irish_folk,Irish Folk,irish_156_651_hornpipe.mid,Modal_Mode_Dmajor,945,0,0
irish_folk,Irish Folk,irish_157_30_hornpipe.mid,Modal_Mode_Gmajor,969,0,0
irish_folk,Irish Folk,irish_158_566_hornpipe.mid,Modal_Mode_Amixolydian,1283,0,0
irish_folk,Irish Folk,irish_159_13_hornpipe.mid,Modal_Mode_Dmajor,985,0,0
irish_folk,Irish Folk,irish_160_310_hornpipe.mid,Modal_Mode_Dmajor,1409,0,0
irish_folk,Irish Folk,irish_161_1356_hornpipe.mid,Modal_Mode_Dmajor,897,0,0
irish_folk,Irish Folk,irish_162_478_hornpipe.mid,Modal_Mode_Gmajor,1033,0,0
irish_folk,Irish Folk,irish_163_872_hornpipe.mid,Modal_Mode_Gmajor,1025,0,0
irish_folk,Irish Folk,irish_164_82_hornpipe.mid,Modal_Mode_Eminor,737,0,0
irish_folk,Irish Folk,irish_165_980_hornpipe.mid,Modal_Mode_Adorian,945,0,0
irish_folk,Irish Folk,irish_166_38_hornpipe.mid,Modal_Mode_Dmajor,937,0,0
irish_folk,Irish Folk,irish_167_10_slip_jig.mid,Modal_Mode_Eminor,612,0,0
irish_folk,Irish Folk,irish_168_52_slip_jig.mid,Modal_Mode_Eminor,1374,0,0
irish_folk,Irish Folk,irish_169_750_slip_jig.mid,Modal_Mode_Edorian,511,0,0
irish_folk,Irish Folk,irish_170_593_slip_jig.mid,Modal_Mode_Adorian,439,0,0
irish_folk,Irish Folk,irish_171_482_slip_jig.mid,Modal_Mode_Dmajor,973,0,0
irish_folk,Irish Folk,irish_172_2410_slip_jig.mid,Modal_Mode_Amajor,479,0,0
irish_folk,Irish Folk,irish_173_879_slip_jig.mid,Modal_Mode_Gmajor,1321,0,0
irish_folk,Irish Folk,irish_174_4320_march.mid,Modal_Mode_Eminor,469,0,0
irish_folk,Irish Folk,irish_175_2516_march.mid,Modal_Mode_Eminor,333,0,0
irish_folk,Irish Folk,irish_176_1308_march.mid,Modal_Mode_Adorian,673,0,0
irish_folk,Irish Folk,irish_177_7_march.mid,Modal_Mode_Adorian,937,0,0
irish_folk,Irish Folk,irish_179_706_march.mid,Modal_Mode_Dmajor,884,0,0
irish_folk,Irish Folk,irish_180_1863_march.mid,Modal_Mode_Dmajor,657,0,0
irish_folk,Irish Folk,irish_181_1307_barndance.mid,Modal_Mode_Gmajor,785,0,0
irish_folk,Irish Folk,irish_182_1615_barndance.mid,Modal_Mode_Dmajor,945,0,0
irish_folk,Irish Folk,irish_183_2067_barndance.mid,Modal_Mode_Dmajor,1063,0,0
irish_folk,Irish Folk,irish_184_444_barndance.mid,Modal_Mode_Eminor,861,0,0
irish_folk,Irish Folk,irish_185_4577_barndance.mid,Modal_Mode_Gmajor,1089,0,0
irish_folk,Irish Folk,irish_186_1376_barndance.mid,Modal_Mode_Gmajor,1412,0,0
irish_folk,Irish Folk,irish_187_3016_strathspey.mid,Modal_Mode_Dmajor,809,0,0
irish_folk,Irish Folk,irish_188_1746_strathspey.mid,Modal_Mode_Amixolydian,593,0,0
irish_folk,Irish Folk,irish_189_647_strathspey.mid,Modal_Mode_Aminor,457,0,0
irish_folk,Irish Folk,irish_190_170_strathspey.mid,Modal_Mode_Amajor,1185,0,0
irish_folk,Irish Folk,irish_192_250_slide.mid,Modal_Mode_Edorian,577,0,0
